ds,INFLOW_STRETCHER,Infl_Stretcher_cum,INFLOW_AMBULATORY,Infl_Ambulatory_cum,Inflow_Total,Inflow_Cum_Total,INFLOW_AMBULANCES,Infl_Ambulances_cum,FLS,CUM_ADMREQ,CUM_BA1,WAITINGADM,TTStr,TRG_HALLWAY1,TRG_HALLWAY_TBS,reoriented_cum,reoriented_cum_MD,QTRACK1,RESUS,Pod_T,POD_GREEN,POD_GREEN_TBS,POD_YELLOW,POD_YELLOW_TBS,POD_ORANGE,POD_ORANGE_TBS,POD_CONS_MORE2H,POD_IMCONS_MORE4H,POD_XRAY_MORE2H,POD_CT_MORE2H,POST_POD1,VERTSTRET,RAZ_TBS,RAZ_LAZYBOY,RAZ_WAITINGREZ,AMBVERT1,AMBVERTTBS,QTrack_TBS,Garage_TBS,RAZ_CONS_MORE2H,RAZ_IMCONS_MORE4H,RAZ_XRAY_MORE2H,RAZ_CT_MORE2H1,PSYCH1,PSYCH_WAITINGADM
2023-10-13 10:00:00,3,38,11,42,14,80,2,17,0,13,3,50,103,0,0,8,0,1,5,50,19,0,16,0,15,0,12,2,2,1,14,14,0,8,10,32,16,1.0,0.0,10,0,2,4,20,15
2023-10-13 11:00:00,10,48,10,52,20,100,2,19,0,14,3,49,102,0,0,9,0,8,3,49,19,0,14,0,16,0,12,1,4,2,13,18,2,7,10,29,12,4.0,0.0,11,0,2,2,19,14
2023-10-13 12:00:00,8,56,7,59,15,115,4,23,0,14,8,45,116,1,1,11,0,10,3,53,20,1,15,1,18,1,12,1,4,0,13,27,7,6,12,20,6,5.0,0.0,10,0,2,2,19,14
2023-10-13 13:00:00,11,67,2,61,13,128,1,24,2,16,9,47,118,2,2,12,0,7,3,53,20,1,17,3,16,2,7,1,4,0,11,29,6,6,12,17,4,1.0,0.0,12,1,3,2,20,14
2023-10-13 14:00:00,10,77,8,69,18,146,4,28,0,16,10,45,114,0,0,14,0,9,5,51,20,3,17,2,14,3,9,2,3,1,12,28,5,7,14,17,8,2.0,0.0,14,1,3,1,18,14
2023-10-13 15:00:00,8,85,6,75,14,160,1,29,1,18,11,45,118,3,3,14,0,9,5,50,18,2,17,1,15,1,13,2,4,0,11,31,9,8,8,17,9,2.0,0.0,14,1,8,2,18,14
2023-10-13 16:00:00,8,93,3,78,11,171,3,32,0,21,18,39,121,4,3,14,0,8,5,50,20,1,17,0,13,1,12,2,0,1,8,37,10,9,8,15,8,2.0,0.0,12,1,10,4,17,14
2023-10-13 17:00:00,5,98,4,82,9,180,2,34,0,25,20,39,121,1,1,14,0,5,5,51,21,2,16,1,14,2,10,1,0,2,8,39,6,12,9,14,6,1.0,0.0,11,1,9,5,17,14
2023-10-13 18:00:00,9,107,5,87,14,194,1,35,1,27,28,30,121,3,3,15,0,1,6,50,19,1,16,2,15,2,9,2,0,2,5,42,6,10,10,11,8,0.0,0.0,10,1,2,7,15,13
2023-10-13 19:00:00,4,111,7,94,11,205,2,37,0,30,30,31,112,0,0,15,0,1,6,50,21,2,16,1,13,0,9,2,0,2,4,37,3,10,7,16,15,0.0,0.0,7,0,0,8,15,12
2023-10-13 20:00:00,6,117,5,99,11,216,2,39,1,32,33,29,106,0,0,15,0,1,5,49,19,1,16,2,14,1,6,2,0,0,4,34,1,10,8,17,16,1.0,0.0,7,0,0,4,14,12
2023-10-13 21:00:00,5,122,4,103,9,225,3,42,0,36,36,30,108,2,2,15,0,2,5,47,17,1,16,0,14,2,6,0,0,2,3,37,3,10,8,16,12,2.0,0.0,7,0,7,10,14,13
2023-10-13 22:00:00,5,127,2,105,7,232,1,43,0,38,40,28,99,0,0,15,1,2,5,44,16,2,14,0,14,1,9,1,0,5,2,34,6,8,18,15,11,2.0,0.0,6,0,0,4,14,13
2023-10-13 23:00:00,5,132,1,106,6,238,2,45,0,40,41,29,96,0,0,15,1,2,5,46,16,1,15,1,15,0,7,2,0,8,2,29,6,7,17,15,14,2.0,0.0,7,0,2,4,14,13
2023-10-14 00:00:00,2,2,1,1,3,3,1,1,0,1,1,28,85,0,0,0,0,2,4,45,16,1,15,0,14,0,8,1,0,11,2,20,6,8,6,15,15,2.0,0.0,7,1,2,1,14,13
2023-10-14 01:00:00,0,2,1,2,1,4,1,2,0,2,2,29,81,0,0,0,0,2,4,45,16,1,14,0,15,0,11,0,2,12,2,16,5,7,4,13,13,2.0,0.0,6,1,3,1,14,13
2023-10-14 02:00:00,1,3,1,3,2,6,1,3,0,3,2,30,80,0,0,0,0,2,4,45,16,0,14,0,15,0,9,1,5,16,2,15,4,8,2,14,13,0.0,0.0,8,1,3,1,14,13
2023-10-14 03:00:00,4,7,1,4,5,11,3,6,0,3,3,29,79,0,0,0,0,3,4,44,16,0,14,0,14,0,13,1,5,16,2,15,2,9,4,12,9,2.0,0.0,8,1,3,1,14,13
2023-10-14 04:00:00,3,10,2,6,5,16,2,8,0,3,3,29,85,0,0,0,0,4,5,48,17,2,14,0,17,1,14,2,4,0,2,16,2,9,8,10,7,3.0,0.0,8,1,0,1,14,13
2023-10-14 05:00:00,2,12,2,8,4,20,1,9,0,5,3,31,85,0,0,0,0,4,3,48,18,2,13,0,17,1,14,3,4,3,3,17,2,9,11,12,9,3.0,0.0,7,0,0,2,14,13
2023-10-14 06:00:00,6,18,1,9,7,27,4,13,0,6,3,32,89,0,0,0,0,4,5,48,18,3,14,2,16,1,14,2,0,2,5,17,2,10,11,12,9,3.0,0.0,8,0,0,2,14,13
2023-10-14 07:00:00,6,24,2,11,8,35,0,13,0,6,3,32,89,0,0,0,0,3,5,46,18,2,14,1,14,0,14,2,1,3,5,18,7,9,4,11,10,3.0,0.0,8,0,1,2,15,13
2023-10-14 08:00:00,8,32,2,13,10,45,0,13,0,7,3,33,92,0,0,1,0,3,4,46,18,0,13,0,15,0,16,2,4,4,4,23,1,12,7,18,11,2.0,0.0,8,0,0,3,15,13
2023-10-14 09:00:00,7,39,5,18,12,57,1,14,0,8,2,35,88,0,0,2,0,3,3,46,18,0,12,0,16,1,13,2,4,5,4,21,0,10,8,22,14,2.0,0.0,7,0,0,2,14,13
2023-10-14 10:00:00,8,47,5,23,13,70,0,14,0,9,2,35,102,0,0,3,0,4,3,38,14,0,10,0,14,1,11,2,3,6,5,42,14,10,11,8,7,3.0,0.0,7,0,0,2,14,13
2023-10-14 11:00:00,11,58,4,27,15,85,3,17,0,10,7,32,109,0,0,4,0,4,3,43,16,1,12,1,15,0,11,2,4,4,4,44,14,9,11,9,7,3.0,0.0,6,0,1,3,15,14
2023-10-14 12:00:00,14,72,5,32,19,104,2,19,0,10,8,30,111,0,0,7,0,4,4,46,16,2,13,1,17,2,13,3,1,3,5,42,14,9,11,15,12,2.0,0.0,11,0,1,1,14,12
2023-10-14 13:00:00,10,82,4,36,14,118,2,21,2,13,10,31,107,0,0,10,0,1,4,45,17,3,12,2,16,1,7,4,1,2,5,38,20,6,3,8,6,0.0,0.0,7,0,1,2,15,12
2023-10-14 14:00:00,14,96,3,39,17,135,1,22,0,15,10,32,109,1,1,10,0,2,4,44,17,1,12,1,15,1,5,4,1,3,6,39,24,6,2,10,9,1.0,0.0,6,0,1,0,15,13
2023-10-14 15:00:00,13,109,1,40,14,149,3,25,0,16,12,31,100,1,1,11,0,2,5,42,15,1,12,2,15,0,7,4,1,0,5,32,20,5,3,20,19,1.0,0.0,5,0,1,0,15,13
2023-10-14 16:00:00,14,123,2,42,16,165,3,28,1,19,13,33,107,0,0,11,0,1,3,41,14,2,14,1,13,1,6,4,1,1,3,45,30,3,6,12,11,1.0,0.0,6,0,4,0,15,14
2023-10-14 17:00:00,6,129,5,47,11,176,2,30,0,21,15,33,111,0,0,12,0,1,4,42,14,3,14,0,14,1,8,2,1,2,2,48,31,3,6,10,8,1.0,0.0,4,0,0,0,15,14
2023-10-14 18:00:00,9,138,1,48,10,186,2,32,0,24,17,33,106,0,0,12,0,1,5,42,15,2,13,0,14,1,10,0,1,3,2,42,21,3,6,18,17,1.0,0.0,6,0,2,0,15,15
2023-10-14 19:00:00,9,147,2,50,11,197,1,33,1,27,18,35,112,0,0,12,0,1,5,42,16,1,13,0,13,0,13,0,2,3,2,47,27,5,5,10,10,1.0,0.0,2,0,2,1,16,15
2023-10-14 20:00:00,6,153,7,57,13,210,2,35,0,29,18,37,111,0,0,12,0,1,4,43,15,1,12,0,16,2,13,0,1,3,3,43,23,7,5,14,13,1.0,0.0,2,0,0,4,18,15
2023-10-14 21:00:00,6,159,4,61,10,220,0,35,0,33,20,38,105,0,0,14,0,1,3,43,16,1,11,2,16,2,11,0,1,4,2,38,15,10,4,17,16,0.0,0.0,1,0,0,2,19,15
2023-10-14 22:00:00,8,167,1,62,9,229,4,39,1,38,23,41,108,0,0,14,0,2,3,44,15,1,13,3,16,2,12,0,0,3,4,37,14,10,4,17,16,1.0,0.0,0,1,0,3,20,17
2023-10-14 23:00:00,2,169,1,63,3,232,1,40,0,40,23,43,104,0,0,14,0,2,4,46,16,2,14,2,16,1,12,0,2,4,4,30,14,7,10,17,16,1.0,0.0,1,1,0,1,20,18
2023-10-15 00:00:00,2,2,1,1,3,3,1,1,0,1,0,44,98,0,0,1,0,0,4,43,16,0,11,0,16,0,14,1,3,4,3,28,13,6,10,17,17,0.0,0.0,1,1,0,2,20,18
2023-10-15 01:00:00,2,4,1,2,3,6,1,2,0,1,0,44,97,0,0,2,0,0,5,43,15,0,13,0,15,0,13,1,4,5,3,27,11,5,9,17,17,0.0,0.0,1,1,0,6,19,18
2023-10-15 02:00:00,3,7,1,3,4,10,0,2,0,3,2,44,99,0,0,2,0,0,4,45,17,2,13,0,15,0,13,1,3,6,3,27,9,6,10,19,18,0.0,0.0,2,0,0,6,20,18
2023-10-15 03:00:00,3,10,3,6,6,16,2,4,0,3,2,44,99,0,0,2,0,0,4,46,18,2,13,0,15,0,15,1,5,7,3,26,9,6,12,19,18,0.0,0.0,2,0,0,6,20,18
2023-10-15 04:00:00,2,12,0,6,2,18,2,6,0,3,2,44,98,0,0,2,0,0,4,46,18,2,14,1,14,0,15,1,0,1,3,25,6,7,12,21,20,0.0,0.0,2,0,0,7,20,18
2023-10-15 05:00:00,3,15,1,7,4,22,0,6,0,3,2,44,96,0,0,2,0,0,4,45,17,1,14,0,14,1,15,1,1,1,5,23,6,7,10,22,20,0.0,0.0,2,0,1,8,19,18
2023-10-15 06:00:00,8,23,3,10,11,33,4,10,0,3,2,44,97,0,0,2,0,0,5,45,17,1,14,0,14,0,15,1,6,2,6,22,5,7,8,28,26,0.0,0.0,1,0,1,10,19,18
2023-10-15 07:00:00,5,28,4,14,9,42,0,10,0,4,2,45,97,0,0,2,0,0,4,46,17,1,14,0,15,1,16,0,2,2,6,22,5,8,8,35,33,0.0,0.0,1,0,3,8,19,18
2023-10-15 08:00:00,4,32,8,22,12,54,2,12,0,4,3,44,101,1,1,4,0,0,4,49,18,1,17,3,14,0,14,0,2,2,6,20,1,10,10,35,30,0.0,0.0,1,0,2,4,21,18
2023-10-15 09:00:00,5,37,9,31,14,68,2,14,0,5,5,43,92,0,0,4,0,0,5,49,18,1,15,0,16,2,13,0,1,3,6,11,0,6,6,34,25,0.0,0.0,1,0,0,0,21,18
2023-10-15 10:00:00,4,41,8,39,12,80,0,14,0,5,5,42,101,0,0,4,0,1,5,46,18,0,13,0,15,1,18,0,1,3,6,23,4,7,7,25,21,1.0,0.0,3,0,0,1,21,18
2023-10-15 11:00:00,11,52,5,44,16,96,2,16,0,7,5,44,105,1,1,6,0,1,4,47,18,2,15,1,14,0,16,1,1,2,6,27,5,6,7,27,23,1.0,0.0,4,1,1,1,20,18
2023-10-15 12:00:00,4,56,5,49,9,105,0,16,0,8,6,44,115,0,0,7,0,2,4,49,19,1,14,1,16,1,12,1,1,2,6,36,14,6,7,19,14,2.0,0.0,4,1,0,1,20,18
2023-10-15 13:00:00,5,61,7,56,12,117,0,16,0,8,6,43,105,0,0,9,0,2,4,47,17,0,14,2,16,0,10,2,1,2,4,30,13,5,4,24,21,2.0,0.0,3,1,0,1,20,18
2023-10-15 14:00:00,8,69,8,64,16,133,2,18,1,9,8,40,108,0,0,10,0,2,5,49,18,3,15,3,16,1,9,3,0,1,4,32,15,5,5,23,20,2.0,0.0,6,1,0,1,18,17
2023-10-15 15:00:00,9,78,3,67,12,145,4,22,0,12,12,37,101,5,5,10,0,2,4,44,16,0,13,1,15,1,7,3,0,1,4,28,11,8,4,25,24,2.0,0.0,5,1,0,1,16,15
2023-10-15 16:00:00,2,80,9,76,11,156,2,24,0,17,11,41,91,1,1,11,0,2,4,43,16,1,12,0,15,1,13,3,0,1,4,22,11,2,6,23,19,2.0,0.0,4,0,0,3,17,16
2023-10-15 17:00:00,4,84,0,76,4,160,3,27,0,19,13,41,93,0,0,11,0,2,4,46,18,1,12,1,16,1,12,1,1,2,2,24,9,4,7,20,17,2.0,0.0,2,0,0,2,17,16
2023-10-15 18:00:00,4,88,5,81,9,169,1,28,0,22,14,43,88,2,2,11,0,2,4,42,16,1,11,0,15,0,16,3,4,4,4,19,7,4,6,21,18,1.0,0.0,2,0,0,1,17,16
2023-10-15 19:00:00,6,94,4,85,10,179,1,29,0,23,15,43,92,0,0,11,0,1,4,47,17,2,14,3,16,1,14,3,1,2,4,20,7,4,5,24,18,1.0,0.0,2,0,0,4,17,16
2023-10-15 20:00:00,8,102,2,87,10,189,3,32,0,24,15,44,97,0,0,11,0,1,5,46,17,2,14,2,15,1,17,1,7,4,5,23,8,4,5,18,16,1.0,0.0,2,1,0,2,18,16
2023-10-15 21:00:00,5,107,4,91,9,198,3,35,0,24,18,41,100,3,3,12,0,1,5,48,18,2,14,1,16,1,18,1,1,5,5,21,6,4,3,14,13,0.0,0.0,2,2,0,2,18,16
2023-10-15 22:00:00,4,111,4,95,8,206,0,35,0,25,18,41,97,0,0,12,0,1,5,51,20,3,14,2,17,2,17,0,1,3,5,18,2,6,7,15,14,0.0,0.0,5,1,1,2,18,15
2023-10-15 23:00:00,2,113,4,99,6,212,1,36,0,28,18,44,95,1,0,12,0,1,5,52,20,3,14,1,18,3,18,1,4,4,5,15,1,7,7,18,18,0.0,0.0,5,1,1,2,17,15
2023-10-16 00:00:00,3,3,1,1,4,4,3,3,0,1,1,43,88,0,0,1,0,0,4,50,18,0,14,2,18,2,15,1,4,4,6,11,3,5,3,20,20,0.0,0.0,6,1,4,6,17,15
2023-10-16 01:00:00,3,6,1,2,4,8,0,3,0,2,3,43,87,0,0,1,0,0,3,52,19,2,15,1,18,0,16,0,4,5,6,10,3,4,3,23,23,0.0,0.0,7,1,2,3,16,15
2023-10-16 02:00:00,3,9,1,3,4,12,0,3,0,2,3,43,82,0,0,1,0,0,3,49,17,0,15,0,17,0,17,0,4,3,5,9,2,4,4,26,23,0.0,0.0,9,1,2,4,16,15
2023-10-16 03:00:00,1,10,0,3,1,13,0,3,0,2,3,43,83,0,0,1,0,0,3,49,17,1,15,0,17,0,18,0,4,2,5,10,1,7,3,21,20,0.0,0.0,9,1,1,3,16,15
2023-10-16 04:00:00,3,13,1,4,4,17,1,4,0,3,3,44,83,0,0,1,0,0,3,49,18,1,15,0,16,0,17,0,1,2,5,9,1,8,1,20,16,0.0,0.0,7,1,2,3,17,15
2023-10-16 05:00:00,1,14,2,6,3,20,2,6,0,4,3,45,84,0,0,2,0,0,3,49,18,0,15,0,16,0,19,0,1,3,5,10,0,9,4,16,12,0.0,0.0,7,1,2,3,17,15
2023-10-16 06:00:00,3,17,2,8,5,25,0,6,0,4,3,45,84,0,0,4,0,0,3,44,15,0,14,0,15,0,14,0,1,4,10,10,0,9,4,19,10,0.0,0.0,12,1,2,4,17,15
2023-10-16 07:00:00,4,21,5,13,9,34,2,8,0,4,3,45,85,0,0,4,0,1,4,47,17,1,13,0,17,0,18,0,1,4,6,11,2,8,5,20,13,1.0,0.0,9,1,3,5,17,15
2023-10-16 08:00:00,7,28,10,23,17,51,1,9,0,4,3,45,96,0,0,7,0,1,5,47,16,1,14,1,17,0,17,0,2,3,5,21,2,7,4,15,14,1.0,0.0,10,1,2,6,18,15
2023-10-16 09:00:00,5,33,10,33,15,66,3,12,0,6,3,46,100,0,0,10,0,2,5,45,16,0,12,0,17,0,18,0,1,3,5,27,2,7,10,14,9,2.0,0.0,9,1,1,5,18,15
2023-10-16 10:00:00,5,38,8,41,13,79,1,13,0,6,4,45,102,0,0,11,0,2,3,46,16,0,13,0,17,0,19,0,1,2,6,29,5,8,9,15,7,1.0,0.0,6,1,1,4,18,15
2023-10-16 11:00:00,17,55,8,49,25,104,3,16,0,6,6,43,115,5,5,13,1,5,5,47,17,0,14,2,16,0,21,0,3,2,6,34,9,7,9,10,7,0.0,0.0,5,1,1,4,18,15
2023-10-16 12:00:00,12,67,8,57,20,124,4,20,1,10,7,44,119,8,8,13,2,12,4,50,20,2,14,1,16,0,17,0,2,2,6,33,4,6,12,15,9,5.0,0.0,2,1,1,3,18,15
2023-10-16 13:00:00,10,77,8,65,18,142,2,22,0,10,8,43,114,4,3,13,5,12,6,49,18,3,14,1,17,1,15,0,2,2,5,30,4,7,8,22,17,5.0,0.0,4,1,1,3,20,15
2023-10-16 14:00:00,10,87,12,77,22,164,1,23,0,12,13,37,110,5,5,14,7,15,4,52,20,2,16,1,16,0,14,0,3,2,4,26,3,7,7,29,24,9.0,0.0,4,1,1,3,19,14
2023-10-16 15:00:00,9,96,9,86,18,182,3,26,0,14,15,36,120,7,6,14,7,14,5,51,19,1,16,0,16,0,9,0,3,1,4,33,14,7,4,21,18,5.0,0.0,5,0,0,5,20,13
2023-10-16 16:00:00,11,107,12,98,23,205,1,27,0,15,18,33,120,4,1,19,7,9,5,48,19,3,16,0,13,0,6,0,4,0,8,37,15,9,4,24,22,3.0,0.0,4,0,0,3,18,11
2023-10-16 17:00:00,14,121,2,100,16,221,5,32,1,18,18,36,130,5,3,20,7,8,4,51,18,5,17,1,16,2,6,0,13,2,7,44,18,13,5,22,15,0.0,0.0,4,0,0,4,19,12
2023-10-16 18:00:00,10,131,5,105,15,236,3,35,0,19,19,36,128,3,3,20,7,5,5,52,19,4,17,0,16,1,3,1,6,2,7,42,16,11,6,28,23,0.0,0.0,4,0,0,4,19,11
2023-10-16 19:00:00,5,136,2,107,7,243,2,37,0,25,22,38,122,1,1,20,7,1,4,53,18,4,17,0,18,1,4,0,5,3,7,39,18,11,5,22,16,0.0,0.0,6,0,0,2,18,10
2023-10-16 20:00:00,4,140,1,108,5,248,3,40,0,29,24,40,116,0,0,20,7,0,5,51,19,3,16,0,16,0,6,0,5,2,7,35,14,9,5,20,13,0.0,0.0,6,0,0,2,18,10
2023-10-16 21:00:00,8,148,4,112,12,260,2,42,0,34,24,44,111,1,1,22,7,0,6,51,19,3,15,2,17,1,7,0,5,5,8,27,11,7,4,14,9,0.0,0.0,7,0,0,5,18,10
2023-10-16 22:00:00,7,155,2,114,9,269,4,46,0,36,29,42,107,1,1,22,7,0,5,50,20,1,14,3,16,3,7,0,3,3,9,24,10,8,5,15,12,0.0,0.0,6,1,1,2,18,10
2023-10-16 23:00:00,2,157,3,117,5,274,1,47,0,36,29,42,101,1,1,22,7,0,5,48,19,1,14,1,15,1,8,0,1,6,8,21,9,7,4,15,15,0.0,0.0,6,1,3,2,18,10
2023-10-17 00:00:00,6,6,3,3,9,9,3,3,1,1,2,41,98,2,2,1,0,0,6,46,17,0,14,1,15,1,10,0,0,2,7,19,9,6,4,18,18,0.0,0.0,5,0,0,3,18,11
2023-10-17 01:00:00,1,7,1,4,2,11,1,4,0,5,3,44,94,0,0,2,0,0,6,48,18,2,15,3,15,0,11,0,0,2,4,18,6,6,6,17,16,0.0,0.0,3,0,0,3,18,12
2023-10-17 02:00:00,1,8,0,4,1,12,1,5,0,7,3,46,94,0,0,2,0,0,5,49,18,3,15,2,16,0,11,0,0,2,3,19,5,7,8,14,14,0.0,0.0,4,0,0,2,18,12
2023-10-17 03:00:00,1,9,0,4,1,13,0,5,0,7,4,45,93,0,0,2,0,0,5,50,18,2,15,2,17,1,13,1,0,0,3,17,2,8,7,11,9,0.0,0.0,5,0,0,2,18,12
2023-10-17 04:00:00,1,10,2,6,3,16,1,6,0,9,4,47,91,1,1,2,0,0,5,46,18,0,13,0,15,1,12,1,0,0,7,13,2,8,5,8,5,0.0,0.0,4,0,1,1,19,12
2023-10-17 05:00:00,0,10,1,7,1,17,0,6,0,10,5,47,88,0,0,4,0,0,5,44,16,0,13,1,15,1,12,1,0,0,8,11,0,8,6,6,2,0.0,0.0,4,0,1,1,20,12
2023-10-17 06:00:00,1,11,1,8,2,19,0,6,1,10,5,47,90,0,0,4,0,0,5,44,15,0,13,1,16,0,13,1,1,1,8,13,0,10,5,4,3,0.0,0.0,4,0,8,2,20,12
2023-10-17 07:00:00,2,13,3,11,5,24,0,6,0,10,5,46,88,0,0,5,0,0,5,44,15,0,13,1,16,0,15,1,3,1,8,11,0,8,5,6,6,0.0,0.0,4,0,6,2,20,12
2023-10-17 08:00:00,8,21,9,20,17,41,1,7,0,10,5,46,95,0,0,5,0,0,5,45,16,0,13,0,16,0,16,1,3,1,8,17,4,8,4,10,7,0.0,0.0,5,0,1,1,20,12
2023-10-17 09:00:00,8,29,16,36,24,65,0,7,0,13,5,48,95,0,0,8,0,1,4,44,17,1,11,0,16,0,16,0,3,1,8,18,0,8,4,18,11,1.0,0.0,5,0,1,1,21,12
2023-10-17 10:00:00,12,41,13,49,25,90,6,13,0,15,7,48,100,0,0,10,0,4,5,50,19,2,15,2,16,0,14,0,1,1,7,17,0,7,9,19,13,3.0,0.0,11,1,1,3,21,12
2023-10-17 11:00:00,14,55,12,61,26,116,2,15,2,15,8,47,120,2,2,13,0,10,6,52,21,3,15,1,16,1,14,0,2,1,8,32,10,9,11,15,10,4.0,0.0,12,1,0,4,20,12
2023-10-17 12:00:00,9,64,11,72,20,136,2,17,0,19,10,49,123,7,6,17,5,9,5,49,20,0,13,0,16,0,11,0,3,1,8,34,7,12,8,12,10,4.0,0.0,18,1,0,3,20,13
2023-10-17 13:00:00,11,75,7,79,18,154,1,18,0,22,13,47,119,5,1,20,7,7,5,53,20,0,17,1,16,2,11,2,5,1,8,31,7,10,11,12,8,3.0,0.0,19,0,0,3,17,12
2023-10-17 14:00:00,10,85,9,88,19,173,2,20,0,28,15,51,119,7,3,22,9,7,5,56,21,0,17,0,18,2,8,2,2,2,7,29,7,9,8,15,10,3.0,0.0,16,0,0,5,15,13
2023-10-17 15:00:00,14,99,5,93,19,192,4,24,0,33,23,45,117,11,4,23,9,6,5,53,18,2,17,0,18,1,7,2,4,3,8,26,7,9,6,22,17,2.0,0.0,14,1,0,1,14,13
2023-10-17 16:00:00,6,105,8,101,14,206,2,26,0,38,26,46,114,11,5,24,12,5,6,52,18,2,16,0,18,0,4,0,7,3,8,24,9,8,3,19,17,2.0,0.0,8,0,0,3,13,12
2023-10-17 17:00:00,5,110,7,108,12,218,1,27,0,39,27,45,111,9,5,24,13,5,7,49,20,3,15,1,14,0,6,0,3,5,7,25,8,8,4,18,14,1.0,0.0,6,0,0,1,14,12
2023-10-17 18:00:00,7,117,6,114,13,231,2,29,0,42,33,39,106,6,4,24,14,4,6,53,20,1,17,2,16,0,5,0,3,5,6,20,4,8,3,25,21,1.0,0.0,5,1,0,0,15,12
2023-10-17 19:00:00,7,124,6,120,13,244,4,33,0,44,35,38,104,9,9,24,16,3,6,53,21,2,15,2,17,1,10,0,3,3,3,18,1,9,3,25,20,2.0,0.0,6,1,0,0,15,12
2023-10-17 20:00:00,5,129,4,124,9,253,2,35,0,50,37,43,100,6,5,24,16,3,6,55,21,2,17,3,17,0,12,0,1,2,1,18,3,8,5,27,19,2.0,0.0,7,2,0,0,14,12
2023-10-17 21:00:00,6,135,6,130,12,265,3,38,0,52,38,43,97,7,5,24,16,2,5,52,21,1,16,0,15,0,13,1,2,3,3,18,2,9,6,30,24,2.0,0.0,4,1,0,1,12,11
2023-10-17 22:00:00,3,138,2,132,5,270,2,40,0,55,40,44,94,3,2,24,16,2,4,54,22,3,15,0,17,0,9,2,2,3,4,17,0,8,5,27,22,1.0,0.0,5,1,0,0,12,11
2023-10-17 23:00:00,5,143,3,135,8,278,3,43,1,60,40,49,89,3,3,24,16,3,5,53,20,3,16,0,17,0,9,0,2,4,4,12,0,9,8,22,20,2.0,0.0,5,0,0,1,12,11
2023-10-18 00:00:00,2,2,2,2,4,4,3,3,1,1,0,49,92,0,0,0,0,2,5,56,22,3,16,1,18,1,11,0,2,5,4,15,0,9,10,24,23,1.0,0.0,6,0,0,1,12,11
2023-10-18 01:00:00,4,6,1,3,5,9,0,3,0,1,1,49,90,0,0,0,0,1,5,55,22,3,16,0,17,0,8,0,1,5,6,12,0,8,9,22,22,1.0,0.0,8,0,0,0,12,11
2023-10-18 02:00:00,1,7,3,6,4,13,0,3,0,4,1,52,89,0,0,0,0,1,5,56,23,3,17,0,16,0,8,2,1,5,6,10,0,7,8,25,25,1.0,0.0,7,0,1,2,12,11
2023-10-18 03:00:00,5,12,4,10,9,22,3,6,0,5,2,52,89,0,0,0,0,2,5,56,23,2,17,0,16,0,9,2,1,3,6,10,0,7,13,27,25,2.0,0.0,7,0,1,0,12,11
2023-10-18 04:00:00,0,12,0,10,0,22,0,6,0,5,2,52,87,0,0,0,0,2,5,56,22,1,17,0,17,1,11,2,1,2,6,8,0,7,10,21,21,2.0,0.0,7,0,1,1,12,11
2023-10-18 05:00:00,3,15,1,11,4,26,2,8,0,5,2,52,91,0,0,1,0,2,6,57,21,1,17,0,19,2,11,3,1,2,5,10,0,7,8,13,11,1.0,0.0,8,0,3,1,13,11
2023-10-18 06:00:00,1,16,1,12,2,28,0,8,0,9,2,56,103,0,0,1,0,2,6,50,19,0,14,0,17,1,10,0,1,2,10,23,7,7,10,4,4,1.0,0.0,9,0,2,2,14,11
2023-10-18 07:00:00,4,20,2,14,6,34,1,9,0,9,3,55,107,0,0,2,0,2,6,52,20,1,15,1,17,1,11,0,1,2,10,25,6,8,11,5,4,1.0,0.0,9,0,2,2,14,11
2023-10-18 08:00:00,6,26,3,17,9,43,0,9,0,9,4,54,106,0,0,2,0,2,4,51,21,0,15,1,15,1,14,0,1,4,11,25,2,9,5,8,5,1.0,0.0,12,0,1,2,15,11
2023-10-18 09:00:00,9,35,4,21,13,56,1,10,0,9,5,53,114,0,0,2,0,2,5,51,21,0,15,1,15,2,12,0,1,5,11,32,3,11,6,3,2,2.0,0.0,12,0,1,0,15,11
2023-10-18 10:00:00,5,40,10,31,15,71,0,10,0,10,7,52,114,0,0,3,0,5,5,50,20,0,15,0,15,2,15,0,4,3,13,30,5,11,6,10,6,5.0,0.0,9,0,1,0,16,12
2023-10-18 11:00:00,13,53,9,40,22,93,4,14,0,12,9,51,120,1,1,4,0,8,5,53,21,1,15,0,17,2,12,0,6,3,12,33,5,11,7,17,14,4.0,0.0,14,0,2,3,16,11
2023-10-18 12:00:00,11,64,10,50,21,114,3,17,0,14,11,49,127,1,1,7,0,11,5,54,23,3,15,0,16,1,7,1,0,1,12,41,13,10,8,12,7,6.0,0.0,9,0,4,0,14,10
2023-10-18 13:00:00,7,71,5,55,12,126,5,22,0,15,12,46,127,6,5,7,1,8,5,54,22,0,16,0,16,2,5,1,1,1,10,38,11,10,6,13,8,3.0,0.0,11,0,0,1,14,10
2023-10-18 14:00:00,11,82,8,63,19,145,1,23,0,17,17,42,127,7,3,10,1,8,5,52,21,1,15,1,16,0,6,0,3,0,9,41,16,11,2,12,10,3.0,0.0,8,0,0,1,13,9
2023-10-18 15:00:00,4,86,8,71,12,157,0,23,0,21,22,40,116,3,2,11,1,12,4,56,21,0,16,1,19,2,5,0,2,1,6,33,13,9,2,17,15,6.0,0.0,4,0,1,0,14,9
