ds,INFLOW_STRETCHER,Infl_Stretcher_cum,INFLOW_AMBULATORY,Infl_Ambulatory_cum,Inflow_Total,Inflow_Cum_Total,INFLOW_AMBULANCES,Infl_Ambulances_cum,FLS,CUM_ADMREQ,CUM_BA1,WAITINGADM,TTStr,TRG_HALLWAY1,TRG_HALLWAY_TBS,reoriented_cum,reoriented_cum_MD,QTRACK1,RESUS,Pod_T,POD_GREEN,POD_GREEN_TBS,POD_YELLOW,POD_YELLOW_TBS,POD_ORANGE,POD_ORANGE_TBS,POD_CONS_MORE2H,POD_IMCONS_MORE4H,POD_XRAY_MORE2H,POD_CT_MORE2H,POST_POD1,VERTSTRET,RAZ_TBS,RAZ_LAZYBOY,RAZ_WAITINGREZ,AMBVERT1,AMBVERTTBS,QTrack_TBS,Garage_TBS,RAZ_CONS_MORE2H,RAZ_IMCONS_MORE4H,RAZ_XRAY_MORE2H,RAZ_CT_MORE2H1,PSYCH1,PSYCH_WAITINGADM
2023-11-06 6:00,1,13,0,10,1,23,1,8,1,3,3,35,73,0,0,1,0,0,5,46,15,2,17,0,14,1,13,0,1,1,0,13,0,13,2,4,3,0,0,1,1,0,1,9,7
2023-11-06 5:00,3,12,3,10,6,22,0,7,0,1,3,33,70,0,0,1,0,0,4,44,13,0,17,0,14,0,13,0,1,0,0,12,0,11,3,6,3,0,0,1,1,0,0,10,7
2023-11-06 4:00,3,9,0,7,3,16,2,7,0,1,3,33,70,0,0,1,0,0,4,44,13,0,17,0,14,0,9,0,1,0,0,13,0,9,7,5,3,0,0,1,1,0,0,9,7
2023-11-06 3:00,2,6,1,7,3,13,2,5,0,1,3,33,70,0,0,1,0,0,4,43,13,0,17,0,13,1,7,1,1,1,0,13,0,9,8,4,3,0,0,1,1,0,0,10,7
2023-11-06 2:00,2,4,2,6,4,10,1,3,0,1,2,34,70,0,0,0,0,0,4,43,14,0,15,0,14,1,7,0,2,0,0,13,0,9,7,6,5,0,0,1,1,0,0,10,7
2023-11-06 1:00,2,2,4,4,6,6,2,2,0,0,1,34,72,0,0,0,0,0,4,43,13,0,16,0,14,0,4,1,2,0,0,15,0,9,5,6,5,0,0,1,1,0,0,10,7
2023-11-06 0:00,1,98,1,126,2,224,1,40,0,34,26,35,76,0,0,26,2,1,4,45,14,1,16,0,15,0,4,2,1,0,0,17,1,9,7,3,1,0,0,3,1,0,1,10,7
2023-11-05 23:00,5,97,2,125,7,222,3,39,0,33,26,34,78,0,0,26,2,1,4,45,13,0,16,1,16,1,4,2,1,1,0,19,3,10,7,6,3,1,0,3,1,0,1,10,7
2023-11-05 22:00,3,92,2,123,5,215,1,36,0,32,22,37,81,1,1,26,2,1,5,45,15,1,14,1,16,0,6,3,1,0,4,16,2,11,3,9,3,1,0,2,1,0,2,10,7
2023-11-05 21:00,5,89,6,121,11,210,2,35,0,30,20,37,93,3,3,26,2,0,5,49,16,0,15,2,18,1,7,2,4,2,5,21,2,12,3,14,3,0,0,3,1,1,2,10,6
2023-11-05 20:00,3,84,4,115,7,199,1,33,0,28,16,39,94,2,2,25,2,0,4,51,16,0,18,2,17,1,10,2,3,4,5,23,3,11,5,14,2,0,0,4,0,1,1,9,6
2023-11-05 19:00,6,81,3,111,9,192,1,32,0,27,16,38,94,3,3,24,2,0,4,50,17,2,16,1,17,0,5,3,4,5,6,22,8,11,5,18,11,0,0,5,0,1,0,9,6
2023-11-05 18:00,5,75,6,108,11,183,1,31,0,26,15,39,97,3,2,21,1,1,5,48,15,0,16,2,17,0,5,3,3,2,7,24,7,10,6,26,20,1,0,2,0,1,1,10,6
2023-11-05 17:00,6,70,6,102,12,172,2,30,0,23,14,37,98,7,4,21,1,1,5,47,18,0,13,1,16,0,7,1,2,1,7,23,7,10,4,30,24,1,0,8,0,1,2,9,4
2023-11-05 16:00,5,64,7,96,12,160,1,28,0,16,14,30,100,4,4,17,1,2,5,52,18,1,16,1,18,1,11,1,6,2,7,22,9,10,1,27,27,1,0,11,0,1,1,10,3
2023-11-05 15:00,8,59,10,89,18,148,4,27,0,13,12,29,105,1,1,16,1,3,5,50,17,1,15,0,18,1,11,1,7,3,7,31,4,10,3,26,25,1,0,17,0,1,1,11,3
2023-11-05 14:00,7,51,7,79,14,130,2,23,0,12,10,30,106,0,0,13,0,4,4,50,17,1,16,1,17,3,11,1,6,2,7,34,4,10,7,20,19,3,0,18,0,0,2,11,3
2023-11-05 13:00,6,44,14,72,20,116,2,21,0,10,10,30,105,0,0,13,0,2,3,49,16,0,16,2,17,1,12,1,1,0,7,35,4,10,8,14,14,1,0,17,0,0,1,11,3
2023-11-05 12:00,4,38,11,58,15,96,2,19,1,9,7,31,99,0,0,10,0,3,3,48,17,0,15,1,16,2,17,1,1,0,7,28,1,11,7,12,12,1,0,16,0,1,2,13,3
2023-11-05 11:00,3,34,11,47,14,81,2,17,0,8,6,33,100,0,0,8,0,2,4,47,15,0,15,1,17,2,16,1,1,0,7,28,0,12,6,10,10,0,0,15,0,0,2,14,5
2023-11-05 10:00,6,31,4,36,10,67,2,15,0,7,6,33,95,0,0,6,0,2,4,47,16,0,14,0,17,3,20,1,1,1,7,23,0,10,6,5,5,1,0,12,0,0,0,14,5
2023-11-05 9:00,5,25,7,32,12,57,1,13,0,7,5,33,90,0,0,5,0,1,4,49,17,2,16,1,16,3,24,2,1,2,6,18,0,9,5,12,12,1,0,11,0,0,1,13,5
2023-11-05 8:00,4,20,10,25,14,45,2,12,0,7,4,34,79,0,0,3,0,1,6,46,16,2,16,1,14,1,25,2,1,2,6,9,0,8,6,9,9,1,0,11,0,0,3,12,5
2023-11-05 7:00,4,16,1,15,5,31,1,10,0,7,4,34,78,0,0,2,0,0,4,45,15,1,16,1,14,1,24,1,1,2,6,11,0,10,8,2,2,0,0,11,0,0,3,12,5
2023-11-05 6:00,2,12,0,14,2,26,2,9,0,6,4,33,72,0,0,2,0,0,5,41,13,0,15,0,13,0,21,1,1,2,6,8,0,7,8,2,1,0,0,11,0,1,4,12,5
2023-11-05 5:00,1,10,1,14,2,24,0,7,0,6,4,33,73,0,0,2,0,0,5,47,17,0,17,0,13,0,23,1,1,1,0,9,0,7,16,5,3,0,0,5,0,1,5,12,5
2023-11-05 4:00,3,9,1,13,4,22,1,7,0,6,4,33,72,0,0,2,0,0,4,47,17,0,17,0,13,0,24,1,3,6,0,9,0,7,11,9,8,0,0,5,0,2,4,12,5
2023-11-05 3:00,0,6,4,12,4,18,1,6,0,5,4,32,75,1,0,2,0,0,4,48,18,0,17,1,13,0,21,0,1,5,0,10,0,8,11,10,9,0,0,3,0,1,0,12,5
2023-11-05 2:00,0,6,0,8,0,14,0,5,0,2,3,29,79,1,0,2,0,2,6,46,18,0,15,1,13,1,19,0,5,6,0,15,3,8,9,12,12,2,0,4,0,1,0,11,4
2023-11-05 1:00,4,6,4,8,8,14,4,5,0,0,0,30,73,1,0,2,0,0,4,47,18,0,16,0,13,1,18,0,2,6,0,10,0,7,9,13,12,0,0,4,0,1,0,11,5
2023-11-05 0:00,2,2,4,4,6,6,1,1,1,0,2,28,83,1,0,2,0,2,5,49,19,1,16,1,14,0,13,0,3,2,0,16,3,7,11,9,9,2,0,4,0,1,0,12,4
2023-11-04 23:00,2,112,2,123,4,235,2,35,0,24,16,30,86,3,3,27,0,4,5,46,17,1,15,1,14,1,12,0,3,1,0,19,3,8,5,12,12,2,0,2,0,1,0,13,4
2023-11-04 22:00,4,110,6,121,10,231,0,33,1,24,15,31,91,1,1,27,0,11,5,51,19,3,17,1,15,1,10,0,3,0,0,21,4,5,4,11,11,7,0,2,0,1,1,13,4
2023-11-04 21:00,2,106,1,115,3,221,3,33,0,20,15,27,87,1,1,26,0,9,5,49,18,3,16,2,15,1,12,0,4,1,0,19,2,5,7,13,11,7,0,3,1,1,1,13,4
2023-11-04 20:00,4,104,4,114,8,218,0,30,0,19,15,26,87,1,1,26,0,13,5,52,18,3,17,1,17,1,9,0,4,1,0,19,1,5,8,16,13,11,0,4,1,1,0,10,4
2023-11-04 19:00,7,100,9,110,16,210,5,30,0,18,15,25,93,1,1,24,0,13,5,53,19,5,18,1,16,5,8,0,3,1,0,25,3,6,5,22,21,5,0,4,1,1,3,9,4
2023-11-04 18:00,6,93,8,101,14,194,1,25,0,17,15,24,94,1,1,23,0,13,4,48,19,4,17,0,12,1,10,0,3,1,0,30,5,7,7,18,18,10,0,5,0,1,0,11,3
2023-11-04 17:00,6,87,3,93,9,180,3,24,0,16,12,26,95,1,1,22,0,14,6,46,16,4,17,2,13,1,10,0,1,3,0,32,9,7,7,15,15,10,0,4,0,1,1,10,3
2023-11-04 16:00,6,81,4,90,10,171,1,21,0,14,12,24,100,3,3,21,0,17,6,48,17,2,17,2,14,1,14,0,0,2,0,34,7,8,10,20,20,14,0,6,0,0,3,9,3
2023-11-04 15:00,5,75,4,86,9,161,1,20,1,13,10,27,95,2,2,20,0,4,4,49,18,2,15,2,16,2,14,0,0,2,0,29,12,9,6,34,31,4,0,8,0,0,0,11,5
2023-11-04 14:00,6,70,13,82,19,152,2,19,0,12,7,29,88,1,1,20,0,3,5,48,17,1,14,0,17,2,17,1,0,5,0,24,13,7,5,38,32,3,0,4,0,0,0,10,6
2023-11-04 13:00,11,64,9,69,20,133,2,17,1,11,5,32,95,1,1,19,0,3,5,49,19,1,13,0,17,2,18,1,0,4,0,29,12,10,7,28,23,3,0,4,0,0,0,11,6
2023-11-04 12:00,6,53,10,60,16,113,3,15,0,8,5,30,91,0,0,18,0,3,4,51,19,2,16,2,16,2,17,1,0,4,0,27,8,13,7,25,22,3,0,7,0,0,1,9,6
2023-11-04 11:00,8,47,10,50,18,97,2,12,1,7,5,29,96,1,1,16,0,3,4,49,18,1,15,1,16,1,20,1,0,2,0,32,8,14,8,16,13,3,0,8,0,0,1,10,6
2023-11-04 10:00,7,39,9,40,16,79,1,10,0,5,5,27,92,0,0,13,0,10,4,48,17,2,14,1,17,1,22,1,0,1,0,32,7,14,9,8,6,4,0,7,0,0,0,8,6
2023-11-04 9:00,7,32,5,31,12,63,0,9,0,4,3,28,94,1,0,10,0,2,3,48,17,0,15,1,16,0,25,0,0,1,0,34,9,11,10,13,12,1,0,7,0,0,0,8,6
2023-11-04 8:00,6,25,12,26,18,51,1,9,0,4,3,28,90,1,1,9,0,2,4,43,17,0,14,0,12,0,19,0,0,2,3,31,8,11,16,14,12,1,0,8,0,1,1,8,6
2023-11-04 7:00,9,19,3,14,12,33,2,8,0,4,3,28,80,0,0,8,0,1,4,45,17,0,14,0,14,0,17,0,0,5,3,21,3,9,12,13,13,1,0,8,0,0,3,7,6
2023-11-04 6:00,2,10,0,11,2,21,1,6,0,3,3,27,73,0,0,7,0,1,3,45,17,3,14,0,14,0,17,0,0,5,3,14,0,10,7,12,8,1,0,9,1,2,2,8,6
2023-11-04 5:00,1,8,3,11,4,19,1,5,1,2,3,26,73,0,0,7,0,1,4,45,16,2,15,0,14,0,18,2,0,6,3,14,0,11,7,13,11,1,0,10,0,0,2,7,6
2023-11-04 4:00,0,7,1,8,1,15,0,4,0,2,2,26,73,0,0,5,0,1,3,46,16,2,15,1,15,0,17,2,0,6,3,14,0,11,6,13,11,1,0,10,0,0,2,7,6
2023-11-04 3:00,2,7,2,7,4,14,2,4,0,2,1,28,74,2,2,5,0,1,3,44,14,0,15,1,15,0,17,2,0,9,3,15,1,10,6,12,11,1,0,9,0,0,1,7,6
2023-11-04 2:00,1,5,0,5,1,10,0,2,0,1,1,28,73,0,0,5,0,1,4,44,15,1,14,0,15,1,17,2,0,6,3,15,1,10,5,13,12,1,0,8,0,0,1,7,6
2023-11-04 1:00,3,4,1,5,4,9,1,2,0,1,0,29,73,0,0,5,0,1,3,44,15,1,14,0,15,1,5,2,1,11,3,16,1,12,5,17,14,1,0,4,0,0,0,7,6
2023-11-04 0:00,1,1,4,4,5,5,1,1,0,1,0,29,74,2,2,5,0,2,3,42,15,0,14,0,13,0,4,2,1,7,3,17,4,11,3,18,16,0,0,4,0,1,3,7,6
2023-11-03 23:00,3,163,1,127,4,290,1,46,0,47,34,28,87,1,1,17,0,4,4,44,18,0,13,2,13,1,4,2,0,4,3,29,8,9,4,27,26,2,0,1,0,0,3,6,6
2023-11-03 22:00,4,160,1,126,5,286,3,45,0,46,34,27,85,0,0,17,0,4,4,44,18,0,13,3,13,2,4,2,0,4,4,27,9,9,2,33,32,2,0,1,0,0,1,6,6
2023-11-03 21:00,5,156,8,125,13,281,0,42,0,42,33,24,85,0,0,17,0,6,4,43,17,0,13,1,13,2,5,2,0,5,4,28,11,6,6,37,32,3,0,2,0,2,2,6,5
2023-11-03 20:00,8,151,5,117,13,268,5,42,0,40,31,24,104,1,1,16,0,7,5,47,18,2,15,0,14,3,4,0,0,3,3,41,12,6,9,29,26,5,0,1,2,1,3,7,3
2023-11-03 19:00,9,143,5,112,14,255,1,37,0,37,29,23,103,3,3,15,0,8,4,48,18,0,16,0,14,2,2,0,1,5,4,37,6,8,8,33,32,6,0,1,2,0,3,7,3
2023-11-03 18:00,6,134,12,107,18,241,1,36,0,36,28,23,103,0,0,15,0,10,4,50,19,1,17,1,14,1,3,0,3,4,6,37,7,9,9,32,32,5,0,5,2,1,6,6,3
2023-11-03 17:00,5,128,11,95,16,223,1,35,0,35,26,25,112,2,2,13,0,13,4,49,19,2,16,1,14,4,4,0,3,3,11,42,7,10,8,22,22,5,0,7,2,2,7,4,2
2023-11-03 16:00,4,123,9,84,13,207,1,34,0,31,21,28,122,3,2,13,0,14,5,48,18,1,15,1,15,3,7,1,2,1,13,47,10,12,8,16,16,6,0,7,2,2,8,6,3
2023-11-03 15:00,7,119,10,75,17,194,4,33,0,24,16,27,130,7,7,13,0,13,5,48,18,0,15,1,15,3,13,2,2,2,15,46,11,14,9,18,16,6,0,9,3,2,4,9,4
2023-11-03 14:00,10,112,7,65,17,177,2,29,0,23,10,31,133,5,5,9,0,10,5,53,19,3,17,1,17,3,13,2,4,4,11,50,13,16,6,15,13,7,0,13,3,2,9,9,3
2023-11-03 13:00,16,102,7,58,23,160,5,27,0,21,8,34,131,7,7,8,0,10,5,54,19,0,17,1,18,4,13,4,4,5,8,45,14,12,9,16,12,5,0,12,1,2,4,12,5
2023-11-03 12:00,15,86,6,51,21,137,4,22,0,17,8,30,127,4,4,7,0,13,5,49,19,3,16,3,14,3,16,3,2,3,12,45,11,13,10,12,7,9,0,16,0,1,6,12,4
2023-11-03 11:00,16,71,8,45,24,116,4,18,0,14,6,29,121,3,3,7,0,7,5,47,20,3,13,1,14,2,11,3,1,1,14,40,9,13,10,15,11,2,0,14,0,1,5,12,4
2023-11-03 10:00,12,55,5,37,17,92,2,14,0,13,5,29,112,4,4,5,0,3,5,50,18,0,16,2,16,2,21,3,1,3,7,34,3,13,12,14,9,3,0,10,0,0,2,12,4
2023-11-03 9:00,7,43,11,32,18,75,2,12,0,10,4,29,102,4,4,5,0,3,5,49,19,1,14,1,16,0,27,4,1,3,7,28,2,11,11,13,9,2,0,7,0,0,1,9,5
2023-11-03 8:00,7,36,7,21,14,57,0,10,0,10,4,29,98,1,1,3,0,0,5,54,21,1,16,0,17,0,26,5,1,0,7,23,5,7,8,11,7,0,0,4,0,0,2,8,5
2023-11-03 7:00,8,29,6,14,14,43,0,10,0,10,4,29,92,0,0,2,0,0,5,53,20,2,16,2,17,0,27,4,1,0,7,19,8,6,13,8,8,0,0,4,0,2,2,8,5
2023-11-03 6:00,2,21,1,8,3,29,1,10,0,9,4,28,83,0,0,1,0,0,5,53,20,3,16,2,17,0,24,5,1,0,7,10,0,6,13,5,5,0,0,3,0,2,2,8,5
2023-11-03 5:00,3,19,1,7,4,26,2,9,1,8,4,27,82,1,1,0,0,0,4,54,20,1,17,2,17,0,26,4,1,0,4,11,0,7,11,8,6,0,0,1,0,0,2,8,5
2023-11-03 4:00,4,16,1,6,5,22,0,7,1,7,4,26,80,0,0,0,0,1,4,52,19,1,16,2,17,1,25,4,1,1,4,12,0,7,13,6,5,1,0,1,0,0,2,8,4
2023-11-03 3:00,3,12,1,5,4,17,1,7,0,5,4,24,75,0,0,0,0,1,5,48,18,1,14,0,16,1,24,4,1,1,4,10,0,6,8,13,11,1,0,1,0,0,4,8,3
2023-11-03 2:00,2,9,0,4,2,13,2,6,0,3,4,22,77,0,0,0,0,1,6,45,16,0,14,0,15,1,23,4,1,1,4,14,2,9,2,14,14,1,0,2,1,0,2,8,3
2023-11-03 1:00,3,7,1,4,4,11,2,4,0,3,4,22,78,0,0,0,0,1,5,47,16,0,15,0,16,2,17,2,2,1,4,14,4,7,2,15,15,1,0,1,1,3,2,8,3
2023-11-03 0:00,4,4,3,3,7,7,2,2,0,2,3,22,82,1,1,0,0,1,5,47,15,0,15,0,17,1,15,2,8,2,4,17,4,9,2,13,13,1,0,2,0,0,4,8,2
2023-11-02 23:00,0,124,3,116,3,240,0,40,0,34,32,23,81,0,0,27,17,2,5,48,17,1,15,2,16,0,14,2,3,4,4,17,6,7,5,12,10,2,0,0,1,0,2,7,2
2023-11-02 22:00,2,124,3,113,5,237,2,40,1,30,32,19,92,0,0,27,17,4,5,49,18,1,15,2,16,0,13,4,2,3,4,26,8,9,4,13,11,2,0,0,1,0,2,8,2
2023-11-02 21:00,4,122,3,110,7,232,1,38,0,29,32,18,93,0,0,27,17,4,6,47,16,2,15,1,16,3,11,4,1,4,4,30,11,11,4,14,9,4,0,0,1,1,2,6,2
2023-11-02 20:00,10,118,4,107,14,225,3,37,1,28,31,18,93,1,1,27,17,5,5,49,17,1,17,3,15,3,7,3,1,2,4,27,4,14,7,18,15,4,0,2,1,2,3,7,3
2023-11-02 19:00,6,108,6,103,12,211,2,34,0,28,28,21,95,2,2,24,17,4,5,48,18,2,17,3,13,1,5,3,1,5,5,28,5,12,8,14,12,3,0,2,1,1,3,7,3
2023-11-02 18:00,3,102,6,97,9,199,3,32,0,25,26,20,97,5,4,24,16,5,5,47,17,0,15,3,15,1,5,2,2,3,5,29,8,10,5,12,10,1,0,3,1,0,2,6,4
2023-11-02 17:00,7,99,3,91,10,190,2,29,0,22,25,18,101,8,6,22,14,6,5,50,19,0,17,3,14,0,8,1,5,5,5,26,9,6,5,15,12,2,0,4,1,0,1,7,4
2023-11-02 16:00,12,92,9,88,21,180,2,27,0,22,18,25,108,11,9,21,11,8,6,51,20,0,15,1,16,1,6,0,9,3,8,24,7,8,3,17,14,5,0,7,1,0,1,8,5
2023-11-02 15:00,8,80,7,79,15,159,3,25,0,20,16,26,113,13,12,17,11,8,7,46,16,1,16,0,14,0,8,1,1,5,11,26,10,9,5,11,6,6,0,6,2,0,2,10,5
2023-11-02 14:00,14,72,8,72,22,144,3,22,0,17,12,28,113,7,6,17,9,5,6,50,18,1,17,1,15,0,10,1,1,4,12,26,12,7,5,11,7,3,0,10,2,0,1,12,6
2023-11-02 13:00,14,58,6,64,20,122,5,19,0,15,11,27,102,8,8,14,8,4,5,49,18,1,16,0,15,0,18,1,1,1,12,17,2,6,5,15,11,2,0,11,1,0,0,11,6
2023-11-02 12:00,6,44,6,58,12,102,1,14,0,13,10,27,103,1,1,14,3,7,5,50,19,3,16,1,15,0,21,2,1,1,13,22,2,7,5,11,5,4,0,11,0,0,0,12,6
2023-11-02 11:00,6,38,10,52,16,90,1,13,0,13,7,31,104,1,0,12,3,8,6,51,20,2,16,2,15,1,20,1,0,1,12,20,6,7,6,9,1,6,0,16,0,1,0,14,8
2023-11-02 10:00,9,32,10,42,19,74,3,12,0,12,5,32,100,0,0,6,1,7,5,50,18,2,16,2,16,2,22,1,0,0,13,18,2,7,6,13,5,6,0,13,1,1,0,14,8
2023-11-02 9:00,7,23,8,32,15,55,2,9,0,12,2,34,86,0,0,5,1,4,4,46,17,2,15,1,14,1,18,1,0,0,14,8,0,7,3,14,6,3,0,17,1,0,0,14,8
2023-11-02 8:00,2,16,8,24,10,40,0,7,0,10,2,33,83,0,0,4,1,1,4,47,17,3,15,0,15,0,17,1,1,1,11,6,0,5,3,13,6,1,0,17,1,0,0,15,8
2023-11-02 7:00,4,14,6,16,10,30,1,7,0,10,2,33,86,0,0,4,0,2,4,52,19,4,17,1,16,1,22,1,1,1,8,8,0,7,6,9,9,2,0,14,1,0,0,14,8
2023-11-02 6:00,2,10,1,10,3,20,1,6,0,10,2,33,84,0,0,3,0,1,4,51,16,1,18,1,17,1,21,1,1,1,7,9,0,7,6,7,3,1,0,14,0,1,0,13,8
2023-11-02 5:00,1,8,1,9,2,17,1,5,0,9,2,32,89,1,1,2,0,1,4,50,16,1,17,0,17,1,20,1,2,1,7,14,1,8,10,10,9,1,0,14,1,0,0,13,8
2023-11-02 4:00,3,7,1,8,4,15,1,4,0,9,2,31,87,1,1,2,0,1,4,50,16,1,18,0,16,0,15,1,1,1,6,13,0,8,9,13,11,1,0,13,1,1,0,13,8
2023-11-02 3:00,1,4,0,7,1,11,1,3,0,7,1,31,86,0,0,2,0,1,5,49,15,2,18,0,16,0,14,2,1,1,6,14,1,7,9,14,14,1,0,13,1,1,1,12,7
2023-11-02 2:00,1,3,3,7,4,10,0,2,0,4,1,28,89,1,1,1,0,1,5,51,17,2,18,0,16,0,15,4,2,1,6,15,3,7,5,14,14,1,0,12,1,0,1,11,7
2023-11-02 1:00,2,2,1,4,3,6,1,2,0,4,0,29,88,1,1,0,0,0,5,51,16,1,18,1,17,0,17,4,3,1,5,15,7,6,4,16,16,0,0,9,1,0,0,11,7
2023-11-02 0:00,0,0,3,3,3,3,1,1,0,2,0,27,91,2,2,0,0,0,5,52,19,1,17,0,16,1,16,4,4,9,5,16,7,6,5,15,15,0,0,7,1,0,2,11,6
2023-11-01 23:00,4,177,4,78,8,255,2,44,0,42,29,25,99,4,4,20,1,0,6,53,20,1,18,2,15,1,16,4,4,8,6,20,6,5,7,14,14,0,0,7,2,0,1,10,6
2023-11-01 22:00,4,173,0,74,4,247,1,42,0,41,28,25,111,4,4,19,1,0,6,53,19,1,18,2,16,1,14,4,2,4,6,32,6,8,6,11,9,0,0,5,1,0,1,10,6
2023-11-01 21:00,4,169,1,74,5,243,2,41,0,41,28,25,120,8,8,19,1,1,6,51,20,1,16,0,15,1,13,2,3,2,6,38,8,7,10,12,11,1,0,6,1,0,1,11,6
2023-11-01 20:00,5,165,5,73,10,238,2,39,0,39,22,29,126,6,6,19,1,0,5,54,19,2,18,0,17,2,7,3,3,1,5,45,18,5,7,13,12,0,0,3,0,0,4,11,6
2023-11-01 19:00,5,160,5,68,10,228,2,37,0,37,22,27,130,6,6,18,1,0,5,54,19,3,18,1,17,1,9,2,2,4,6,49,23,5,7,13,10,0,0,3,0,1,5,10,6
2023-11-01 18:00,11,155,2,63,13,218,4,35,0,31,20,25,121,7,7,17,1,4,5,52,19,2,16,0,17,1,6,4,0,6,6,40,14,7,9,19,17,2,0,3,0,1,4,11,6
2023-11-01 17:00,10,144,3,61,13,205,1,31,0,28,15,27,121,3,3,16,1,5,5,54,19,2,18,1,17,1,4,2,0,5,4,44,19,8,8,15,14,2,0,4,0,0,2,11,6
2023-11-01 16:00,8,134,3,58,11,192,2,30,0,25,13,26,124,7,5,16,1,8,5,49,19,2,17,0,13,0,7,1,5,7,6,44,21,11,4,11,8,4,0,4,0,0,0,13,7
2023-11-01 15:00,11,126,6,55,17,181,3,28,0,21,11,26,132,9,6,15,1,7,5,50,18,1,17,4,15,0,9,2,2,8,8,48,28,12,4,7,6,4,0,6,0,0,1,12,7
2023-11-01 14:00,17,115,6,49,23,164,3,25,0,18,11,24,125,7,6,13,0,10,6,54,21,0,17,3,16,0,13,1,2,6,8,41,19,11,5,10,9,3,0,8,0,1,0,9,6
2023-11-01 13:00,13,98,5,43,18,141,4,22,0,16,7,29,100,7,6,12,0,10,5,54,22,0,15,4,17,1,13,2,1,4,7,14,0,10,8,24,18,4,0,10,0,0,2,13,6
2023-11-01 12:00,19,85,8,38,27,123,0,18,0,13,7,27,95,8,7,9,0,8,5,49,20,1,13,2,16,2,18,2,0,1,7,14,0,8,9,24,17,2,0,8,0,0,2,12,6
2023-11-01 11:00,13,66,6,30,19,96,2,18,0,9,6,24,97,4,3,7,0,3,5,49,18,0,16,2,15,1,20,4,1,2,5,22,0,6,14,15,7,1,0,7,0,0,5,12,6
2023-11-01 10:00,10,53,8,24,18,77,3,16,0,9,4,28,96,1,1,7,0,1,5,47,18,0,16,1,13,1,22,2,4,2,6,24,0,7,12,9,4,1,0,7,0,1,2,13,8
2023-11-01 9:00,8,43,7,16,15,59,2,13,0,9,2,30,91,0,0,4,0,0,4,43,19,1,15,0,9,0,21,2,4,1,6,26,5,6,7,5,2,0,0,7,0,1,1,12,8
2023-11-01 8:00,12,35,1,9,13,44,1,11,0,8,2,30,85,0,0,4,0,0,5,47,18,1,15,2,14,1,20,1,2,1,4,17,3,4,2,5,3,0,0,6,0,1,0,12,9
2023-11-01 7:00,6,23,2,8,8,31,1,10,0,8,2,30,77,0,0,2,0,1,6,47,18,1,16,0,13,0,21,1,2,1,4,8,1,6,3,8,8,0,0,7,0,1,0,12,9
2023-11-01 6:00,4,17,0,6,4,23,0,9,0,6,2,29,78,0,0,2,0,1,5,49,19,3,16,0,14,0,20,1,0,2,4,8,1,6,3,4,4,0,0,7,0,1,0,12,9
2023-11-01 5:00,2,13,1,6,3,19,1,9,0,5,2,28,73,0,0,2,0,1,6,45,16,0,15,0,14,1,16,2,0,3,4,6,0,5,4,4,4,0,0,5,1,1,0,12,9
2023-11-01 4:00,2,11,1,5,3,16,2,8,0,2,2,25,77,1,1,2,0,1,5,44,16,0,15,0,13,1,17,4,0,2,4,11,0,8,8,1,1,0,0,5,1,3,0,12,9
2023-11-01 3:00,4,9,0,4,4,13,3,6,0,2,2,25,74,0,0,2,0,1,4,45,16,2,15,0,14,2,16,3,0,3,4,10,0,7,6,5,4,0,0,5,1,1,0,11,9
2023-11-01 2:00,0,5,0,4,0,9,0,3,0,2,1,24,67,0,0,2,0,1,4,42,15,1,15,0,12,1,16,2,3,4,4,6,1,4,4,9,6,1,0,4,0,1,0,11,9
2023-11-01 1:00,3,5,1,4,4,9,1,3,0,2,1,25,70,1,1,2,0,1,4,42,16,1,14,0,12,1,14,0,2,4,3,10,2,6,2,14,14,1,0,5,0,1,1,10,9
2023-11-01 0:00,2,2,3,3,5,5,2,2,0,1,1,24,74,0,0,0,0,2,6,46,19,1,15,2,12,2,11,0,4,2,3,9,1,6,2,12,12,1,0,6,0,1,1,10,9
2023-10-31 23:00,3,124,5,112,8,236,2,46,0,37,34,24,75,0,0,12,12,2,6,44,18,2,14,2,12,1,8,0,0,2,4,9,0,7,7,11,11,1,0,10,0,1,1,12,9
2023-10-31 22:00,3,121,2,107,5,228,2,44,0,36,34,23,75,0,0,12,12,1,5,45,18,1,15,3,12,0,6,0,0,2,4,11,0,5,9,16,11,0,0,8,0,1,1,10,9
2023-10-31 21:00,3,118,6,105,9,223,1,42,1,35,32,24,81,2,2,11,12,1,6,45,19,3,14,1,12,0,6,0,0,2,4,13,0,6,9,19,14,1,0,9,0,1,1,11,8
2023-10-31 20:00,8,115,3,99,11,214,2,41,1,34,30,26,87,5,5,11,12,1,6,48,18,2,15,2,15,0,6,0,1,4,5,11,0,7,7,21,11,1,0,8,0,1,2,12,8
2023-10-31 19:00,2,107,3,96,5,203,2,39,0,34,26,31,86,1,1,11,12,2,4,50,19,2,16,1,15,1,4,0,4,6,6,12,0,7,4,24,15,1,0,7,0,3,4,13,9
2023-10-31 18:00,8,105,2,93,10,198,1,37,0,32,24,34,94,1,1,10,12,4,4,50,18,1,17,2,15,2,5,0,2,4,10,16,0,9,8,25,21,1,0,6,0,3,1,13,9
